ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,EAN,"Swatches Attributes","Bundled Items (JSON-encoded)","Min Bundle Size","Max Bundle Size","Bundle Contents Virtual","Bundle Layout","Bundle Group Mode","Bundle Cart Editing","Bundle Sold Individually","Bundle Form Location","Bundle Sells","Bundle Sells Title","Bundle Sells Discount","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global"
11608,variation,2000330600,"Wake Me Up Hazelnuts - 500g",1,0,visible,,,,,taxable,reduced-rate,1,25,,0,0,0.5,,,,0,,,138.3928571,,,,,,,id:11602,,,,,,2,7350069140883,,,,,,,,,,,,,,Size,500g,,1
11610,variable,,"Scrumptious Chocolate Cashews",1,0,visible,"Crispy, chocolate-coated cashews. Sometimes a little decadent chocolate is just what you need to gild your life. Our carefully selected cashews are naturally creamy and coated in the finest milk chocolate. Sin and enjoy!\n\nAll products are sorted and packed in Sweden. The products are packaged in tightly sealed bags that preserve the products' taste, quality and durability. Our cashews are carefully selected, of the highest quality and roasted by hand in Sweden. Our chocolate is made in Sweden and maintains the same high quality that we promise for all our products at This Is Nuts.","<span style=""font-weight: 400;"">Wondering just how delicious our Scrumptious Chocolate Cashews are? Try finish reading this description without salivating:</span>\n\n<span style=""font-weight: 400;"">Golden-roasted buttery cashews dipped in the finest, smoothest and creamiest milk chocolate, over and over again, until a thick coat covers the entire nut.</span>\n\n<span style=""font-weight: 400;"">See?</span>\n\n<span style=""font-weight: 400;"">Now it’s time to try them out for yourself and experience the creamy, the crunchy, and the scrumptious.Cashew</span>",,,taxable,reduced-rate,1,83,,0,0,,26,11,8,1,,,,"chocolate, natural, Nuts, Sweets","Cashew, chocolate, milk chocolate, sweets",,"https://thisisnuts.co/wp-content/uploads/2021/10/cashews_wholecashews2_1_.jpg, https://thisisnuts.co/wp-content/uploads/2021/10/cashews_wholecashews1_1_.jpg, https://thisisnuts.co/wp-content/uploads/2021/10/cashews_wholecashews3_1_.jpg, https://thisisnuts.co/wp-content/uploads/2021/10/cashews_wholecashews4_1_.jpg",,,,,,,,,0,,,,,,,,,,,,,,,Size,"250g, 500g",1,1
11611,variation,2000130102,"Scrumptious Chocolate Cashews - 250g",1,0,visible,,,,,taxable,reduced-rate,1,66,,0,0,0.25,,,,0,,,84.82142857,,,,,,,id:11610,,,,,,1,7350069140449,,,,,,,,,,,,,,Size,250g,,1
11612,variation,2000130100,"Scrumptious Chocolate Cashews - 500g",1,0,visible,,,,,taxable,reduced-rate,1,17,,0,0,0.5,,,,0,,,147.3214286,,,,,,,id:11610,,,,,,2,7350069140166,,,,,,,,,,,,,,Size,500g,,1
11614,variable,,"Greek Yogurt Cranberries",1,0,visible,"Yogurt-coated cranberries. Sweet, sun-dried cranberries with a taste of vanilla. Sun-dried cranberries coated in sour Greek yogurt. Let yourself be tempted by our sweet, juicy and ripe cranberries with enticing undertones of vanilla. Yum!\n\nOur fruit and our ingredients are of the highest quality and are packaged by hand in Sweden. Our Greek yogurt is made in Sweden and is of the same high quality as you can expect from all products from This Is Nuts.","<span style=""font-weight: 400;"">Are you ready to meet your new favorite treat? It’s Greek Yogurt Cranberries.</span>\n\n<span style=""font-weight: 400;"">Juicy cranberries dipped in creamy white chocolate with flavors of Greek yogurt and vanilla. We understand if you buy them all right now, but try to think of others and give them the chance to enjoy these delicacies as well.</span>",,,taxable,reduced-rate,0,0,,0,0,,26,11,8,1,,,,"Berries, chocolate, natural, Sweets","chocolate, Cranberries, sweets, vanilla, white chocolate, yogurt",,"https://thisisnuts.co/wp-content/uploads/2021/10/greek-yogurt-cranberries_1_.jpg, https://thisisnuts.co/wp-content/uploads/2021/10/greek_yougurt_cranberries_1_.jpg, https://thisisnuts.co/wp-content/uploads/2021/10/greek_yougurt_cranberries_baksida_1_.jpg, https://thisisnuts.co/wp-content/uploads/2021/10/greek-yogurt-cranberries-_1__1_.jpg",,,,,,,,,0,,,,,,,,,,,,,,,Size,"250g, 500g",1,1
11615,variation,2020230001,"Greek Yogurt Cranberries - 250g",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.25,,,,0,,,75.89285714,,,,,,,id:11614,,,,,,1,7350069141019,,,,,,,,,,,,,,Size,250g,,1
11616,variation,2020230000,"Greek Yogurt Cranberries - 500g",1,0,visible,,,,,taxable,reduced-rate,0,0,,0,0,0.5,,,,0,,,120.5357143,,,,,,,id:11614,,,,,,2,7350069140913,,,,,,,,,,,,,,Size,500g,,1
11622,variable,,"Chocolate &amp; Rum Raisins",1,0,visible,"Juicy rum raisins in dark and light chocolate. Our juicy raisins are filled with powerful rum aromas and then dipped in dark and light chocolate of the highest quality. Satisfy all your sensual desires with our chocolate-coated rum raisins.\n\nOur fruit and our ingredients are of the highest quality and are packaged by hand in Sweden. Our chocolate is made in Sweden and maintains the same high quality that you can expect from all products from This Is Nuts.","<span style=""font-weight: 400;"">Reach sensory zen with our Chocolate &amp; Rum Raisins, made from succulent raisins infused with dark rum aroma and dipped in the finest milk, dark and white chocolate.</span>\n\nThis is one of those snacks where you one leads to another, and before you know it you’ll be eating them by the mouthful.",,,taxable,reduced-rate,1,41,,0,0,,26,11,8,1,,,,"Berries, chocolate, natural","chocolate, dark chocolate, fruit, milk chocolate, Raisin, sweets, white chocolate",,"https://thisisnuts.co/wp-content/uploads/2021/10/chocolate-rum-raisins.jpg, https://thisisnuts.co/wp-content/uploads/2021/10/chocolate-and-rim-raisins-framsida_1_.jpg, https://thisisnuts.co/wp-content/uploads/2021/10/chocolate-and-rim-raisins-baksida_1_.jpg, https://thisisnuts.co/wp-content/uploads/2021/10/chocolate_and_rum.jpg",,,,,,,,,0,,,,,,,,,,,,,,,Size,"250g, 500g",1,1
11633,variation,2020130002,"Chocolate &amp; Rum Raisins - 250g",1,0,visible,,,,,taxable,reduced-rate,1,1,,0,0,0.25,,,,0,,,79.46428571,,,,,,,id:11622,,,,,,1,7350069140739,,,,,,,,,,,,,,Size,250g,,1
11634,variation,2020130000,"Chocolate &amp; Rum Raisins - 500g",1,0,visible,,,,,taxable,reduced-rate,1,40,,0,0,0.5,,,,0,,,117.8571429,,,,,,,id:11622,,,,,,2,7350069140630,,,,,,,,,,,,,,Size,500g,,1
11637,variable,,"Luscious Raspberry Liquorice",1,0,visible,"Raspberry licorice with white chocolate. Juicy, dark licorice with undertones of raspberries. In our raspberry licorice, the most fruity, ripe raspberries, the finest dark licorice and the sweetest white chocolate meet in a delicious fusion. A little decadent natural candy that is guaranteed to make you enjoy.\n\nOur fruit and our ingredients are of the highest quality and are packaged by hand in Sweden. Our fruit is produced in Sweden and maintains the same high quality that you can expect from all products from This Is Nuts.","Raspberry licorice with white chocolate. Juicy, dark licorice with undertones of raspberries. In our raspberry licorice, the most fruity, ripe raspberries, the finest dark licorice and the sweetest white chocolate meet in a delicious fusion. A little decadent natural candy that is guaranteed to make you enjoy.\n\nOur fruit and our ingredients are of the highest quality and are packaged by hand in Sweden. Our fruit is produced in Sweden and maintains the same high quality that you can expect from all products from This Is Nuts.",,,taxable,reduced-rate,1,229,,0,0,,,,,1,,,,"chocolate, natural, Sweets",,,"https://thisisnuts.co/wp-content/uploads/2021/10/luscious-raspberry-liqourice.jpg, https://thisisnuts.co/wp-content/uploads/2021/10/luscious-rasberry-liquorice-framsida_1_.jpg, https://thisisnuts.co/wp-content/uploads/2021/10/luscious-rasberry-liquorice_1_.jpg, https://thisisnuts.co/wp-content/uploads/2021/10/luscious-rasberry-liquorice-baksida_1_.jpg",,,,,,,,,0,,,,,,,,,,,,,,,Size,"250g, 500g",1,1
11638,variation,2030030800,"Luscious Raspberry Liquorice - 500g",1,0,visible,,,,,taxable,reduced-rate,1,81,,0,0,0.5,,,,0,,,138.3928571,,,,,,,id:11637,,,,,,1,7350069141064,,,,,,,,,,,,,,Size,500g,,1
11639,variation,2030030801,"Luscious Raspberry Liquorice - 250g",1,0,visible,,,,,taxable,reduced-rate,1,148,,0,0,,,,,0,,,84.82,,,,,,,id:11637,,,,,,2,7350069141071,,,,,,,,,,,,,,Size,250g,,1
11647,simple,800008,"Smokin 'Hot Almonds",1,0,visible,"Spicy and super tasty roasted almonds with hickory flavor, packaged in smart snack bags. Enjoy lightly salted, whole almonds with hints of chili, peppers and onions. Our Smokin 'Hot Almonds are the perfect snack for nut-loving adventurers - you will not be disappointed! Put them in your pocket and take them with you wherever you go.\n\nOur smoked almonds are roasted, sorted and packed in Sweden. The products are packaged in tightly sealed bags that preserve the products' taste and durability. Our almonds are carefully selected and of the highest quality.","<span style=""font-weight: 400"">Why leave the barbecue party at home when you can take it with you anywhere? This is why Smokin' Hot Almonds exist in convenient 40g pocket-size bags.</span>\n\n<span style=""font-weight: 400"">These almonds are smokin’ hot and ready to burst into flames. Dry-roasted then hickory-smoked and tossed in chilli flakes and salt, they are so good you’ll lick your lips and fingers for a while afterwards. They are the perfect fusion of nutty, smokey, sweet and spicy; a better combo doesn’t exist.</span>",,,taxable,reduced-rate,0,0,,0,0,0.04,9,7,2,1,,,17.85714286,"almond, Nuts, Outlet, pocket-size","almonds, lactose-free, Nuts, pocket-size, spicy",,https://thisisnuts.co/wp-content/uploads/2021/10/smokin_hot_almonds_1-2.jpg,,,,,,,,,0,7350069141255,,,,,,,,,,,,,,,,,
11907,simple,,"This Is Nuts functional T-shirt - small",1,0,visible,"Our This Is Nuts sweater is designed to look as good as it is functional! The super soft polyester material keeps moisture away from the skin and of course has our characteristic pink color with white print. Wear it at the gym, when you are out running in the woods or when you just want to cuddle. This t-shirt works great for both girls and boys, and will make an impression wherever you wear it!\n\n? Moisture-repellent\n? Soft against the skin\n? Light and airy\n\nUse it for: Running, training\nMaterial: 100% polyester\nStyle: T-shirt\n\nGender: Unisex","Our This Is Nuts sweater is designed to look as good as it is functional! The super soft polyester material keeps moisture away from the skin and of course has our characteristic pink color with white print. Wear it at the gym, when you are out running in the woods or when you just want to cuddle. This t-shirt works great for both girls and boys, and will make an impression wherever you wear it!\n\n? Moisture-repellent\n? Soft against the skin\n? Light and airy\n\nUse it for: Running, training\nMaterial: 100% polyester\nStyle: T-shirt\n\nGender: Unisex",,,taxable,reduced-rate,0,0,,0,0,,,,,1,,,,swag,,,"https://thisisnuts.co/wp-content/uploads/2021/10/t-shirt_framsida.jpg, https://thisisnuts.co/wp-content/uploads/2021/10/t-shirt_baksida.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,
11908,simple,,"This is Nuts Hat",1,0,visible,"Everybody's going nuts over our hot pink caps, and with good reason. Sleek-looking and decked out with 3D embroidery, this is a hat that will make you stand out from the crowd. Limited edition - snatch it before they're gone! One size fits all.","Everybody's going nuts over our hot pink caps, and with good reason. Sleek-looking and decked out with 3D embroidery, this is a hat that will make you stand out from the crowd. Limited edition - snatch it before they're gone! One size fits all.",,,taxable,reduced-rate,0,0,,0,0,,,,,1,,,250,swag,,,https://thisisnuts.co/wp-content/uploads/2021/10/hat.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,
12557,variable,,"Miss Valencia Almonds",1,0,visible,,"Unprocessed organic almonds picked from the finest trees in sunny Spain. Pure enjoyment with no frills. A handful of Miss Valencia a day is exactly what your body needs.\n\nOur almonds are carefully selected and are of the highest quality. Sorted and packaged in Sweden. The products are packed in tightly sealed bags that preserve the taste, quality and durability of the products.",,,taxable,reduced-rate,0,0,,0,0,,26,11,8,1,,,,"almond, natural, Nuts, vegan",,,"https://thisisnuts.co/wp-content/uploads/2021/10/mandel-valencia.jpg, https://thisisnuts.co/wp-content/uploads/2021/10/Almonds.jpg",,,,,,,,,0,,,,,,,,,,,,,,,Size,"250g, 500g",1,1
12582,variable,,"Ch'almost Chocolate Cacao Nibs",1,0,visible,"How many times have you dreamed of healthier chocolate? Well, it was here all along, our Ch'almost Chocolate Cacao Nibs. It?s almost chocolate because it?s only a step away from becoming just that.\n\nThese beans were so precious to the Aztecs and Mayans that they called it the ?Food of the Gods?, and used it as offering to their deities, as well as a currency and a feast food.\n\nMade from raw and organic cacao beans (which are processed into chocolate), our cocoa nibs offer a full flavor spectrum experience that you don?t need to feel guilty for.\n\nTruly 100% Pleasure, 0% Guilt you can always expect from This is Nuts.","How many times have you dreamed of healthier chocolate? Well, it was here all along, our Ch'almost Chocolate Cacao Nibs. It?s almost chocolate because it?s only a step away from becoming just that.\n\nThese beans were so precious to the Aztecs and Mayans that they called it the ?Food of the Gods?, and used it as offering to their deities, as well as a currency and a feast food.\n\nMade from raw and organic cacao beans (which are processed into chocolate), our cocoa nibs offer a full flavor spectrum experience that you don?t need to feel guilty for.\n\nTruly 100% Pleasure, 0% Guilt you can always expect from This is Nuts.",,,taxable,reduced-rate,0,0,,0,0,,26,11,8,1,,,,"Baking &amp; Co, natural, Nuts, vegan",,,"https://thisisnuts.co/wp-content/uploads/2021/10/cashews_wholecashews1_1_.jpg, https://thisisnuts.co/wp-content/uploads/2021/10/cashews_wholecashews2_1_.jpg, https://thisisnuts.co/wp-content/uploads/2021/10/cashews_wholecashews3_1_.jpg, https://thisisnuts.co/wp-content/uploads/2021/10/cashews_wholecashews4_1_.jpg",,,,,,,,,0,,,,,,,,,,,,,,,Size,"175g, 350g",1,1
12661,variation,,"Uncannily Good Pecans - 150g - 250g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,124.1071429,,,,,,,id:12653,,,,,,1,,,,,,,,,,,,,,,Size,250g,,1
12662,variation,,"Uncannily Good Pecans - 150g - 500g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,222.3214286,,,,,,,id:12653,,,,,,2,,,,,,,,,,,,,,,Size,500g,,1
12699,variation,,"Luscious Raspberry Liquorice - 250g - 250g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,84.82,,,,,,,id:12682,,,,,,1,,,,,,,,,,,,,,,Size,250g,,1
12700,variation,,"Luscious Raspberry Liquorice - 250g - 500g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,138.3928571,,,,,,,id:12682,,,,,,2,,,,,,,,,,,,,,,Size,500g,,1
12702,variation,,"Chocolate & Rum Raisins - 500g - 250g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,,,,,,,,id:12684,,,,,,1,,,,,,,,,,,,,,,Size,250g,,1
12703,variation,,"Chocolate & Rum Raisins - 500g - 500g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,,,,,,,,id:12684,,,,,,2,,,,,,,,,,,,,,,Size,500g,,1
12705,variation,,"Greek Yogurt Cranberries - 250g - 250g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,75.89285714,,,,,,,id:12686,,,,,,1,,,,,,,,,,,,,,,Size,250g,,1
12706,variation,,"Greek Yogurt Cranberries - 250g - 500g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,120.5357143,,,,,,,id:12686,,,,,,2,,,,,,,,,,,,,,,Size,500g,,1
12710,variation,,"Scrumptious Chocolate Cashews - 250g - 250g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,84.82142857,,,,,,,id:12687,,,,,,1,,,,,,,,,,,,,,,Size,250g,,1
12711,variation,,"Scrumptious Chocolate Cashews - 250g - 500g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,147.3214286,,,,,,,id:12687,,,,,,2,,,,,,,,,,,,,,,Size,500g,,1
12713,variation,,"Wake Me Up Hazelnuts - 250g - 250g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,83.92857143,,,,,,,id:12690,,,,,,1,,,,,,,,,,,,,,,Size,250g,,1
12714,variation,,"Wake Me Up Hazelnuts - 250g - 500g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,138.3928571,,,,,,,id:12690,,,,,,2,,,,,,,,,,,,,,,Size,500g,,1
12720,variation,,"Delicate & Juicy Mulberries - 125g - 250g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,58.03571429,,,,,,,id:12689,,,,,,1,,,,,,,,,,,,,,,Size,250g,,1
12721,variation,,"Delicate & Juicy Mulberries - 125g - 500g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,98.21428571,,,,,,,id:12689,,,,,,2,,,,,,,,,,,,,,,Size,500g,,1
12744,variation,,"Heavenly Caramel Almonds - 250g - 250g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,84.82142857,,,,,,,id:12724,,,,,,1,,,,,,,,,,,,,,,Size,250g,,1
12745,variation,,"Heavenly Caramel Almonds - 250g - 500g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,138.3928571,,,,,,,id:12724,,,,,,2,,,,,,,,,,,,,,,Size,500g,,1
12749,variation,,"It's an Occasion Chocolate Liquorice - 250g - 250g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,73.21428571,,,,,,,id:12723,,,,,,1,,,,,,,,,,,,,,,Size,250g,,1
12750,variation,,"It's an Occasion Chocolate Liquorice - 250g - 500g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,120.5357143,,,,,,,id:12723,,,,,,2,,,,,,,,,,,,,,,Size,500g,,1
12755,variation,,"Addictive Yogurt Almonds - 500g - 250g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,84.82142857,,,,,,,id:12039,,,,,,1,,,,,,,,,,,,,,,Size,250g,,1
12756,variation,,"Addictive Yogurt Almonds - 500g - 500g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,138.3928571,,,,,,,id:12039,,,,,,2,,,,,,,,,,,,,,,Size,500g,,1
12758,variation,,"Caressing Cardamom Almonds - 250g - 250g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,79.46428571,,,,,,,id:12722,,,,,,1,,,,,,,,,,,,,,,Size,250g,,1
12759,variation,,"Caressing Cardamom Almonds - 250g - 500g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,133.9285714,,,,,,,id:12722,,,,,,2,,,,,,,,,,,,,,,Size,500g,,1
12764,variation,,"Yogurt-Covered Cashews - 250g - 250g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,79.46428571,,,,,,,id:12736,,,,,,1,,,,,,,,,,,,,,,Size,250g,,1
12765,variation,,"Yogurt-Covered Cashews - 250g - 500g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,147.3214286,,,,,,,id:12736,,,,,,2,,,,,,,,,,,,,,,Size,500g,,1
12767,variation,,"Dark & Salty Almonds - 250g - 250g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,79.46428571,,,,,,,id:12738,,,,,,1,,,,,,,,,,,,,,,Size,250g,,1
12768,variation,,"Dark & Salty Almonds - 250g - 500g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,129.4642857,,,,,,,id:12738,,,,,,2,,,,,,,,,,,,,,,Size,500g,,1
12773,variation,,"Perfect Cinnamon Almonds - 250g - 250g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,79.46428571,,,,,,,id:12728,,,,,,1,,,,,,,,,,,,,,,Size,250g,,1
12774,variation,,"Perfect Cinnamon Almonds - 250g - 500g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,133.9285714,,,,,,,id:12728,,,,,,2,,,,,,,,,,,,,,,Size,500g,,1
12779,variation,,"Tira Miss-You Almonds - 250g - 250g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,79.46428571,,,,,,,id:12741,,,,,,1,,,,,,,,,,,,,,,Size,250g,,1
12780,variation,,"Tira Miss-You Almonds - 250g - 500g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,133.0357143,,,,,,,id:12741,,,,,,2,,,,,,,,,,,,,,,Size,500g,,1
12805,variation,,"Triple Chocolate Hazelnuts - 250g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,79.46428571,,,,,,,id:12786,,,,,,1,,,,,,,,,,,,,,,Size,250g,,1
12806,variation,,"Triple Chocolate Hazelnuts - 500g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,133.0357143,,,,,,,id:12786,,,,,,2,,,,,,,,,,,,,,,Size,500g,,1
12808,variation,,"Crazy for Cranberries - 150g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,66.96428571,,,,,,,id:12784,,,,,,1,,,,,,,,,,,,,,,Size,150g,,1
12809,variation,,"Crazy for Cranberries - 350g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,115.1785714,,,,,,,id:12784,,,,,,2,,,,,,,,,,,,,,,Size,350g,,1
12810,variation,1001000301,"Precious Coconut Flour - 250g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,66.96,,,,,,,id:12788,,,,,,1,7350069140104,,,,,,,,,,,,,,Size,250g,,1
12811,variation,1001000303,"Precious Coconut Flour - 500g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,102.68,,,,,,,id:12788,,,,,,2,7350069140388,,,,,,,,,,,,,,Size,500g,,1
12814,variation,,"Delicious Dates - 250g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,61.60714286,,,,,,,id:12790,,,,,,1,,,,,,,,,,,,,,,Size,250g,,1
12815,variation,,"Delicious Dates - 500g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,93.75,,,,,,,id:12790,,,,,,2,,,,,,,,,,,,,,,Size,500g,,1
12817,variation,,"Go Goji Berries - 150g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,79.46428571,,,,,,,id:12792,,,,,,1,,,,,,,,,,,,,,,Size,150g,,1
12818,variation,,"Go Goji Berries - 300g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,141.9642857,,,,,,,id:12792,,,,,,2,,,,,,,,,,,,,,,Size,300g,,1
12821,variation,,"Get Real Tiger Meal - 250g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,75.89285714,,,,,,,id:12794,,,,,,1,,,,,,,,,,,,,,,Size,250g,,1
12822,variation,,"Get Real Tiger Meal - 500g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,129.4642857,,,,,,,id:12794,,,,,,2,,,,,,,,,,,,,,,Size,500g,,1
12828,variation,,"Soft-Ground Almond Flour - 200g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,88.39285714,,,,,,,id:12796,,,,,,1,,,,,,,,,,,,,,,Size,200g,,1
12829,variation,,"Soft-Ground Almond Flour - 400g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,150.8928571,,,,,,,id:12796,,,,,,2,,,,,,,,,,,,,,,Size,400g,,1
12860,variation,,"Roasted & Salted Macadamia - 150g - 150g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,102.68,,,,,,,id:12840,,,,,,1,,,,,,,,,,,,,,,Size,150g,,1
12861,variation,,"Roasted & Salted Macadamia - 150g - 300g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,176.79,,,,,,,id:12840,,,,,,2,,,,,,,,,,,,,,,Size,300g,,1
12865,variation,,"Precious Cashews - 450g - 225g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,75.89285714,,,,,,,id:12843,,,,,,1,,,,,,,,,,,,,,,Size,225g,,1
12866,variation,,"Precious Cashews - 450g - 450g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,133.0357143,,,,,,,id:12843,,,,,,2,,,,,,,,,,,,,,,Size,450g,,1
12870,variation,,"Sinfully Salty Almonds - 250g - 250g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,79.46428571,,,,,,,id:12844,,,,,,1,,,,,,,,,,,,,,,Size,250g,,1
12871,variation,,"Sinfully Salty Almonds - 250g - 500g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,124.1071429,,,,,,,id:12844,,,,,,2,,,,,,,,,,,,,,,Size,500g,,1
12875,variation,,"Smokin 'Hot Almonds - 200g - 200g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,79.46428571,,,,,,,id:12852,,,,,,1,,,,,,,,,,,,,,,Size,200g,,1
12876,variation,,"Smokin 'Hot Almonds - 200g - 400g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,120.5357143,,,,,,,id:12852,,,,,,2,,,,,,,,,,,,,,,Size,400g,,1
12946,variation,,"Perfect Cashews - 250g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,88.39285714,,,,,,,id:12897,,,,,,1,,,,,,,,,,,,,,,Size,250g,,1
12947,variation,,"Perfect Cashews - 500g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,169.6428571,,,,,,,id:12897,,,,,,2,,,,,,,,,,,,,,,Size,500g,,1
12949,variation,,"Got Guts Tiger Nuts - 250g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,95,,,,,,,id:12899,,,,,,1,,,,,,,,,,,,,,,Size,250g,,1
12950,variation,,"Got Guts Tiger Nuts - 500g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,160,,,,,,,id:12899,,,,,,2,,,,,,,,,,,,,,,Size,500g,,1
12956,variation,,"Big Boy Cashews - 250g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,120.5357143,,,,,,,id:12906,,,,,,1,,,,,,,,,,,,,,,Size,250g,,1
12957,variation,,"Big Boy Cashews - 500g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,209.8214286,,,,,,,id:12906,,,,,,2,,,,,,,,,,,,,,,Size,500g,,1
12959,variation,,"Totally Virgin Nut Mix Natural - 250g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,93.75,,,,,,,id:12907,,,,,,1,,,,,,,,,,,,,,,Size,250g,,1
12960,variation,,"Totally Virgin Nut Mix Natural - 500g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,165.1785714,,,,,,,id:12907,,,,,,2,,,,,,,,,,,,,,,Size,500g,,1
12962,variation,,"Roasted & Salted The Ultimate Mix - 250g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,132,,,,,,,id:12910,,,,,,1,,,,,,,,,,,,,,,Size,250g,,1
12963,variation,,"Roasted & Salted The Ultimate Mix - 500g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,229,,,,,,,id:12910,,,,,,2,,,,,,,,,,,,,,,Size,500g,,1
12966,variation,,"Honest to Goodness Peanuts - 250g",1,0,visible,,,,,taxable,reduced-rate,1,,,0,0,,,,,0,,,56,,,,,,,id:12916,,,,,,1,,,,,,,,,,,,,,,Size,250g,,1
